seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,class
196,001171.jpg,,,,,,,,,,,,,,,,,,,,,needle
196,001171.jpg,,,,,,,,,,,,,,,,,,,,,holder
196,001171.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
196,001171.jpg,,,,,,,,,,,,,,,,,,,,,background
197,001177.jpg,19.94294,147.371,174.2993,11.78486,191.1577,348.8957,341.5714,117.3788,0.9999963,0.999954,,,,,,,,,,,grasper
197,001177.jpg,143.4858,88.81092,455.8266,337.035,0.9999807,,,,,,,,,,,,,,,,stapler
197,001177.jpg,,,,,,,,,,,,,,,,,,,,,needle
197,001177.jpg,,,,,,,,,,,,,,,,,,,,,holder
197,001177.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
197,001177.jpg,,,,,,,,,,,,,,,,,,,,,background
198,001183.jpg,34.91065,160.9317,146.5818,12.94915,195.8729,368.8673,335.0154,107.2215,0.999982,0.9998155,,,,,,,,,,,grasper
198,001183.jpg,161.9769,86.02203,463.823,330.5123,0.9999574,,,,,,,,,,,,,,,,stapler
198,001183.jpg,,,,,,,,,,,,,,,,,,,,,needle
198,001183.jpg,,,,,,,,,,,,,,,,,,,,,holder
198,001183.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
198,001183.jpg,,,,,,,,,,,,,,,,,,,,,background
199,001189.jpg,9.160119,176.2878,148.8445,16.72076,199.5296,381.3963,326.0462,121.7008,0.999994,0.9999595,,,,,,,,,,,grasper
199,001189.jpg,166.9009,91.90194,447.557,332.4039,0.9999934,,,,,,,,,,,,,,,,stapler
199,001189.jpg,,,,,,,,,,,,,,,,,,,,,needle
199,001189.jpg,,,,,,,,,,,,,,,,,,,,,holder
199,001189.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
199,001189.jpg,,,,,,,,,,,,,,,,,,,,,background
200,001195.jpg,19.10984,183.0007,143.2965,10.78244,210.6668,376.5478,328.041,126.023,0.999998,0.9999313,,,,,,,,,,,grasper
200,001195.jpg,164.1588,79.74702,483.6372,334.8313,0.9999936,,,,,,,,,,,,,,,,stapler
200,001195.jpg,,,,,,,,,,,,,,,,,,,,,needle
200,001195.jpg,,,,,,,,,,,,,,,,,,,,,holder
200,001195.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
200,001195.jpg,,,,,,,,,,,,,,,,,,,,,background
201,001201.jpg,27.95889,181.6445,148.1362,22.66327,216.9207,342.3784,332.8846,126.9873,0.9999738,0.9999673,,,,,,,,,,,grasper
201,001201.jpg,174.1873,85.12094,464.1044,335.7689,0.9999976,,,,,,,,,,,,,,,,stapler
201,001201.jpg,,,,,,,,,,,,,,,,,,,,,needle
201,001201.jpg,,,,,,,,,,,,,,,,,,,,,holder
201,001201.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
201,001201.jpg,,,,,,,,,,,,,,,,,,,,,background
202,001207.jpg,33.91071,186.3548,158.9191,6.482254,206.0317,301.1013,321.8082,66.39151,0.9999707,0.9996891,,,,,,,,,,,grasper
202,001207.jpg,179.5804,114.5553,461.5368,331.7462,0.999992,,,,,,,,,,,,,,,,stapler
202,001207.jpg,,,,,,,,,,,,,,,,,,,,,needle
202,001207.jpg,,,,,,,,,,,,,,,,,,,,,holder
202,001207.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
202,001207.jpg,,,,,,,,,,,,,,,,,,,,,background
203,001213.jpg,44.91192,165.5231,184.8941,4.428944,229.2905,323.187,341.0516,87.40163,0.9999847,0.9998547,,,,,,,,,,,grasper
203,001213.jpg,197.2721,126.5039,463.4033,339.0406,0.9999958,,,,,,,,,,,,,,,,stapler
203,001213.jpg,,,,,,,,,,,,,,,,,,,,,needle
203,001213.jpg,,,,,,,,,,,,,,,,,,,,,holder
203,001213.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
203,001213.jpg,,,,,,,,,,,,,,,,,,,,,background
204,001219.jpg,48.93431,225.7625,196.401,8.269022,226.679,374.8974,344.2539,91.07204,0.9999857,0.9999501,,,,,,,,,,,grasper
204,001219.jpg,211.284,136.4802,479.6136,341.4518,0.9999976,,,,,,,,,,,,,,,,stapler
204,001219.jpg,,,,,,,,,,,,,,,,,,,,,needle
204,001219.jpg,,,,,,,,,,,,,,,,,,,,,holder
204,001219.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
204,001219.jpg,,,,,,,,,,,,,,,,,,,,,background
205,001225.jpg,49.79917,237.0785,191.8203,16.7577,229.2056,401.1209,344.7937,109.3916,0.9999828,0.9999425,,,,,,,,,,,grasper
205,001225.jpg,209.8621,138.6611,485.3873,336.1175,0.999999,,,,,,,,,,,,,,,,stapler
205,001225.jpg,,,,,,,,,,,,,,,,,,,,,needle
205,001225.jpg,,,,,,,,,,,,,,,,,,,,,holder
205,001225.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
205,001225.jpg,,,,,,,,,,,,,,,,,,,,,background
206,001231.jpg,54.08171,245.7692,203.8318,218.3824,41.91467,16.96341,226.459,388.9664,312.1169,340.1386,125.8836,88.91561,0.9999956,0.9997889,0.8072677,,,,,,grasper
206,001231.jpg,203.7097,144.3627,472.8028,340.9088,0.9999994,,,,,,,,,,,,,,,,stapler
206,001231.jpg,,,,,,,,,,,,,,,,,,,,,needle
206,001231.jpg,,,,,,,,,,,,,,,,,,,,,holder
206,001231.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
206,001231.jpg,,,,,,,,,,,,,,,,,,,,,background
207,001237.jpg,69.50724,241.4358,229.3583,57.14924,242.2126,398.1776,344.4832,154.061,0.9999958,0.9997992,,,,,,,,,,,grasper
207,001237.jpg,220.1738,137.2762,490.7761,342.2594,0.9999988,,,,,,,,,,,,,,,,stapler
207,001237.jpg,,,,,,,,,,,,,,,,,,,,,needle
207,001237.jpg,,,,,,,,,,,,,,,,,,,,,holder
207,001237.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
207,001237.jpg,,,,,,,,,,,,,,,,,,,,,background
208,001243.jpg,78.78123,230.6514,37.31138,121.8863,253.8942,72.30132,17.05495,15.7168,224.6735,384.2617,142.9723,244.7993,345.6071,191.9354,90.55064,93.174,0.9999878,0.9998603,0.7951944,0.7289454,grasper
208,001243.jpg,217.7825,166.3679,462.684,347.552,0.9999955,,,,,,,,,,,,,,,,stapler
208,001243.jpg,,,,,,,,,,,,,,,,,,,,,needle
208,001243.jpg,,,,,,,,,,,,,,,,,,,,,holder
208,001243.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
208,001243.jpg,,,,,,,,,,,,,,,,,,,,,background
209,001249.jpg,65.22018,242.8848,31.78002,250.951,97.58621,20.27661,208.8888,400.044,137.0748,345.8828,202.246,103.622,0.9999857,0.9998192,0.8946986,,,,,,grasper
209,001249.jpg,186.0258,197.7997,450.8587,350.3063,0.9999983,,,,,,,,,,,,,,,,stapler
209,001249.jpg,,,,,,,,,,,,,,,,,,,,,needle
209,001249.jpg,,,,,,,,,,,,,,,,,,,,,holder
209,001249.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
209,001249.jpg,,,,,,,,,,,,,,,,,,,,,background
210,001255.jpg,55.06319,238.301,78.37369,248.0947,105.9711,22.33583,209.3607,413.3454,138.076,345.2627,215.7056,113.559,0.9999967,0.9997867,0.9268364,,,,,,grasper
210,001255.jpg,181.0968,103.6862,206.8465,15.40083,444.3476,237.2205,349.7782,94.14011,0.9999963,0.8034365,,,,,,,,,,,stapler
210,001255.jpg,,,,,,,,,,,,,,,,,,,,,needle
210,001255.jpg,,,,,,,,,,,,,,,,,,,,,holder
210,001255.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
210,001255.jpg,,,,,,,,,,,,,,,,,,,,,background
211,001261.jpg,61.06042,239.545,240.8041,102.4433,207.5875,384.0478,344.5435,219.4211,0.9999948,0.9999732,,,,,,,,,,,grasper
211,001261.jpg,188.0699,180.2498,467.6869,350.3752,0.9999999,,,,,,,,,,,,,,,,stapler
211,001261.jpg,,,,,,,,,,,,,,,,,,,,,needle
211,001261.jpg,,,,,,,,,,,,,,,,,,,,,holder
211,001261.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
211,001261.jpg,,,,,,,,,,,,,,,,,,,,,background
212,001267.jpg,243.5425,102.9497,54.47193,173.8467,98.59609,297.1569,14.60168,37.0365,365.2711,210.1351,201.7272,259.7093,206.6543,345.8741,89.52067,122.3707,0.9999102,0.9962541,0.9373589,0.8946715,grasper
212,001267.jpg,226.0679,158.0978,423.7005,346.9433,0.9999403,,,,,,,,,,,,,,,,stapler
212,001267.jpg,,,,,,,,,,,,,,,,,,,,,needle
212,001267.jpg,,,,,,,,,,,,,,,,,,,,,holder
212,001267.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
212,001267.jpg,,,,,,,,,,,,,,,,,,,,,background
213,001273.jpg,93.94992,208.218,76.88411,238.781,42.40045,14.28068,235.7861,338.4243,195.2724,349.1653,163.6107,81.67382,0.9999964,0.9999766,0.9555219,,,,,,grasper
213,001273.jpg,295.2361,195.0389,438.5106,340.9136,0.9999936,,,,,,,,,,,,,,,,stapler
213,001273.jpg,,,,,,,,,,,,,,,,,,,,,needle
213,001273.jpg,,,,,,,,,,,,,,,,,,,,,holder
213,001273.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
213,001273.jpg,,,,,,,,,,,,,,,,,,,,,background
214,001279.jpg,172.4253,99.34521,24.34236,273.0028,294.2349,210.9682,132.0196,340.1163,0.9999325,0.9998301,,,,,,,,,,,grasper
214,001279.jpg,189.0333,161.4082,397.9889,349.6841,0.9999863,,,,,,,,,,,,,,,,stapler
214,001279.jpg,,,,,,,,,,,,,,,,,,,,,needle
214,001279.jpg,,,,,,,,,,,,,,,,,,,,,holder
214,001279.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
214,001279.jpg,,,,,,,,,,,,,,,,,,,,,background
215,001285.jpg,117.5917,214.7598,259.988,334.9559,0.9999901,,,,,,,,,,,,,,,,grasper
215,001285.jpg,229.3328,90.30373,431.9478,336.9596,0.9999723,,,,,,,,,,,,,,,,stapler
215,001285.jpg,,,,,,,,,,,,,,,,,,,,,needle
215,001285.jpg,,,,,,,,,,,,,,,,,,,,,holder
215,001285.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
215,001285.jpg,,,,,,,,,,,,,,,,,,,,,background
216,001291.jpg,48.85306,219.3596,194.288,345.0261,0.9999728,,,,,,,,,,,,,,,,grasper
216,001291.jpg,183.5062,1,400.0793,216.3294,0.9943896,,,,,,,,,,,,,,,,stapler
216,001291.jpg,,,,,,,,,,,,,,,,,,,,,needle
216,001291.jpg,,,,,,,,,,,,,,,,,,,,,holder
216,001291.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
216,001291.jpg,,,,,,,,,,,,,,,,,,,,,background
217,001297.jpg,5.425314,154.3936,215.9124,339.4557,0.9999914,,,,,,,,,,,,,,,,grasper
217,001297.jpg,209.3871,5.191912,482.4449,232.9646,0.9999536,,,,,,,,,,,,,,,,stapler
217,001297.jpg,,,,,,,,,,,,,,,,,,,,,needle
217,001297.jpg,,,,,,,,,,,,,,,,,,,,,holder
217,001297.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
217,001297.jpg,,,,,,,,,,,,,,,,,,,,,background
218,001303.jpg,25.20459,178.651,224.9469,344.3802,0.9999645,,,,,,,,,,,,,,,,grasper
218,001303.jpg,152.3793,167.6152,387.3983,327.9969,0.9999639,,,,,,,,,,,,,,,,stapler
218,001303.jpg,,,,,,,,,,,,,,,,,,,,,needle
218,001303.jpg,,,,,,,,,,,,,,,,,,,,,holder
218,001303.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
218,001303.jpg,,,,,,,,,,,,,,,,,,,,,background
219,001309.jpg,20.51148,213.418,190.3486,344.0974,0.9999804,,,,,,,,,,,,,,,,grasper
219,001309.jpg,149.6432,207.354,331.2753,339.8123,0.9999952,,,,,,,,,,,,,,,,stapler
219,001309.jpg,,,,,,,,,,,,,,,,,,,,,needle
219,001309.jpg,,,,,,,,,,,,,,,,,,,,,holder
219,001309.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
219,001309.jpg,,,,,,,,,,,,,,,,,,,,,background
220,001315.jpg,57.3434,264.1024,196.6308,344.7748,0.9773251,,,,,,,,,,,,,,,,grasper
220,001315.jpg,147.5035,211.4946,321.8936,345.0211,0.9999491,,,,,,,,,,,,,,,,stapler
220,001315.jpg,,,,,,,,,,,,,,,,,,,,,needle
220,001315.jpg,,,,,,,,,,,,,,,,,,,,,holder
220,001315.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
220,001315.jpg,1,1,491,282.3825,0.9668449,,,,,,,,,,,,,,,,background
221,001321.jpg,,,,,,,,,,,,,,,,,,,,,grasper
221,001321.jpg,96.5051,169.1122,380.7005,340.9578,0.9999974,,,,,,,,,,,,,,,,stapler
221,001321.jpg,,,,,,,,,,,,,,,,,,,,,needle
221,001321.jpg,,,,,,,,,,,,,,,,,,,,,holder
221,001321.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
221,001321.jpg,,,,,,,,,,,,,,,,,,,,,background
222,001327.jpg,73.93393,281.8427,170.5548,338.4516,0.9558726,,,,,,,,,,,,,,,,grasper
222,001327.jpg,125.33,143.8792,382.2163,332.9002,0.9999937,,,,,,,,,,,,,,,,stapler
222,001327.jpg,,,,,,,,,,,,,,,,,,,,,needle
222,001327.jpg,,,,,,,,,,,,,,,,,,,,,holder
222,001327.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
222,001327.jpg,,,,,,,,,,,,,,,,,,,,,background
223,001333.jpg,,,,,,,,,,,,,,,,,,,,,grasper
223,001333.jpg,88.65453,138.8182,334.5875,344.1342,0.9999988,,,,,,,,,,,,,,,,stapler
223,001333.jpg,,,,,,,,,,,,,,,,,,,,,needle
223,001333.jpg,,,,,,,,,,,,,,,,,,,,,holder
223,001333.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
223,001333.jpg,,,,,,,,,,,,,,,,,,,,,background
224,001339.jpg,,,,,,,,,,,,,,,,,,,,,grasper
224,001339.jpg,63.19999,146.565,287.7688,345.8535,0.9999937,,,,,,,,,,,,,,,,stapler
224,001339.jpg,,,,,,,,,,,,,,,,,,,,,needle
224,001339.jpg,,,,,,,,,,,,,,,,,,,,,holder
224,001339.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
224,001339.jpg,,,,,,,,,,,,,,,,,,,,,background
225,001345.jpg,,,,,,,,,,,,,,,,,,,,,grasper
225,001345.jpg,85.20607,133.6215,315.4692,337.8992,0.9999909,,,,,,,,,,,,,,,,stapler
225,001345.jpg,,,,,,,,,,,,,,,,,,,,,needle
225,001345.jpg,,,,,,,,,,,,,,,,,,,,,holder
225,001345.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
225,001345.jpg,,,,,,,,,,,,,,,,,,,,,background
226,001351.jpg,,,,,,,,,,,,,,,,,,,,,grasper
226,001351.jpg,120.2735,145.8128,351.3179,343.645,0.9999959,,,,,,,,,,,,,,,,stapler
226,001351.jpg,,,,,,,,,,,,,,,,,,,,,needle
226,001351.jpg,,,,,,,,,,,,,,,,,,,,,holder
226,001351.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
226,001351.jpg,,,,,,,,,,,,,,,,,,,,,background
227,001357.jpg,60.58824,247.415,185.739,343.5578,0.9999983,,,,,,,,,,,,,,,,grasper
227,001357.jpg,160.8532,194.3454,353.3867,338.8098,0.9999942,,,,,,,,,,,,,,,,stapler
227,001357.jpg,,,,,,,,,,,,,,,,,,,,,needle
227,001357.jpg,,,,,,,,,,,,,,,,,,,,,holder
227,001357.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
227,001357.jpg,11.49271,1,491,278.0072,0.8011757,,,,,,,,,,,,,,,,background
228,001363.jpg,5.465155,223.3621,171.5872,349.9775,0.9999974,,,,,,,,,,,,,,,,grasper
228,001363.jpg,132.1326,175.2125,345.5353,346.3743,0.9999437,,,,,,,,,,,,,,,,stapler
228,001363.jpg,,,,,,,,,,,,,,,,,,,,,needle
228,001363.jpg,,,,,,,,,,,,,,,,,,,,,holder
228,001363.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
228,001363.jpg,,,,,,,,,,,,,,,,,,,,,background
229,001369.jpg,7.989724,229.3591,146.299,346.2045,0.9999989,,,,,,,,,,,,,,,,grasper
229,001369.jpg,103.3077,174.187,321.4607,345.0434,0.9999715,,,,,,,,,,,,,,,,stapler
229,001369.jpg,,,,,,,,,,,,,,,,,,,,,needle
229,001369.jpg,,,,,,,,,,,,,,,,,,,,,holder
229,001369.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
229,001369.jpg,,,,,,,,,,,,,,,,,,,,,background
230,001375.jpg,1.380265,233.8281,101.208,340.1699,0.9999955,,,,,,,,,,,,,,,,grasper
230,001375.jpg,61.34591,169.8207,311.7972,337.7493,0.9999597,,,,,,,,,,,,,,,,stapler
230,001375.jpg,,,,,,,,,,,,,,,,,,,,,needle
230,001375.jpg,,,,,,,,,,,,,,,,,,,,,holder
230,001375.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
230,001375.jpg,,,,,,,,,,,,,,,,,,,,,background
231,001381.jpg,,,,,,,,,,,,,,,,,,,,,grasper
231,001381.jpg,74.22722,156.4304,309.4698,339.8918,0.999999,,,,,,,,,,,,,,,,stapler
231,001381.jpg,,,,,,,,,,,,,,,,,,,,,needle
231,001381.jpg,,,,,,,,,,,,,,,,,,,,,holder
231,001381.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
231,001381.jpg,,,,,,,,,,,,,,,,,,,,,background
232,001387.jpg,,,,,,,,,,,,,,,,,,,,,grasper
232,001387.jpg,107.0911,179.4357,329.5995,344.2431,0.9999719,,,,,,,,,,,,,,,,stapler
232,001387.jpg,,,,,,,,,,,,,,,,,,,,,needle
232,001387.jpg,,,,,,,,,,,,,,,,,,,,,holder
232,001387.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
232,001387.jpg,,,,,,,,,,,,,,,,,,,,,background
233,001393.jpg,,,,,,,,,,,,,,,,,,,,,grasper
233,001393.jpg,133.6992,140.356,336.4319,338.9643,0.9999979,,,,,,,,,,,,,,,,stapler
233,001393.jpg,,,,,,,,,,,,,,,,,,,,,needle
233,001393.jpg,,,,,,,,,,,,,,,,,,,,,holder
233,001393.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
233,001393.jpg,,,,,,,,,,,,,,,,,,,,,background
234,001399.jpg,,,,,,,,,,,,,,,,,,,,,grasper
234,001399.jpg,167.2592,149.2825,351.6547,346.2415,0.9999979,,,,,,,,,,,,,,,,stapler
234,001399.jpg,,,,,,,,,,,,,,,,,,,,,needle
234,001399.jpg,,,,,,,,,,,,,,,,,,,,,holder
234,001399.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
234,001399.jpg,,,,,,,,,,,,,,,,,,,,,background
235,001405.jpg,78.31046,263.0346,189.3252,346.2093,0.9999266,,,,,,,,,,,,,,,,grasper
235,001405.jpg,185.8445,161.7939,348.5048,343.3346,0.9999789,,,,,,,,,,,,,,,,stapler
235,001405.jpg,,,,,,,,,,,,,,,,,,,,,needle
235,001405.jpg,,,,,,,,,,,,,,,,,,,,,holder
235,001405.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
235,001405.jpg,,,,,,,,,,,,,,,,,,,,,background
236,001411.jpg,62.19424,227.3554,195.6008,347.6117,0.9999785,,,,,,,,,,,,,,,,grasper
236,001411.jpg,174.4934,136.2589,341.0144,343.0719,0.9999899,,,,,,,,,,,,,,,,stapler
236,001411.jpg,,,,,,,,,,,,,,,,,,,,,needle
236,001411.jpg,,,,,,,,,,,,,,,,,,,,,holder
236,001411.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
236,001411.jpg,,,,,,,,,,,,,,,,,,,,,background
237,001417.jpg,48.33206,220.8896,195.392,346.2946,0.999997,,,,,,,,,,,,,,,,grasper
237,001417.jpg,171.7932,132.0433,333.3082,340.1701,0.9999965,,,,,,,,,,,,,,,,stapler
237,001417.jpg,,,,,,,,,,,,,,,,,,,,,needle
237,001417.jpg,,,,,,,,,,,,,,,,,,,,,holder
237,001417.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
237,001417.jpg,,,,,,,,,,,,,,,,,,,,,background
238,001423.jpg,62.99221,210.4307,220.6084,337.2818,0.9999819,,,,,,,,,,,,,,,,grasper
238,001423.jpg,185.7415,150.4552,349.1539,346.9062,0.9999918,,,,,,,,,,,,,,,,stapler
238,001423.jpg,,,,,,,,,,,,,,,,,,,,,needle
238,001423.jpg,,,,,,,,,,,,,,,,,,,,,holder
238,001423.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
238,001423.jpg,,,,,,,,,,,,,,,,,,,,,background
239,001429.jpg,56.58524,209.7537,210.0821,336.6657,0.9999915,,,,,,,,,,,,,,,,grasper
239,001429.jpg,174.6928,162.4919,327.9731,346.4833,0.999995,,,,,,,,,,,,,,,,stapler
239,001429.jpg,,,,,,,,,,,,,,,,,,,,,needle
239,001429.jpg,,,,,,,,,,,,,,,,,,,,,holder
239,001429.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
239,001429.jpg,,,,,,,,,,,,,,,,,,,,,background
240,001435.jpg,62.24953,196.4805,222.8206,331.1496,0.9999523,,,,,,,,,,,,,,,,grasper
240,001435.jpg,197.7128,129.8756,348.3049,337.9512,0.9999592,,,,,,,,,,,,,,,,stapler
240,001435.jpg,,,,,,,,,,,,,,,,,,,,,needle
240,001435.jpg,,,,,,,,,,,,,,,,,,,,,holder
240,001435.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
240,001435.jpg,,,,,,,,,,,,,,,,,,,,,background
241,001441.jpg,34.54674,168.9813,221.9463,320.164,0.9999806,,,,,,,,,,,,,,,,grasper
241,001441.jpg,190.1844,117.8566,362.2195,336.2259,0.999994,,,,,,,,,,,,,,,,stapler
241,001441.jpg,,,,,,,,,,,,,,,,,,,,,needle
241,001441.jpg,,,,,,,,,,,,,,,,,,,,,holder
241,001441.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
241,001441.jpg,,,,,,,,,,,,,,,,,,,,,background
242,001447.jpg,58.59776,197.2276,235.9146,336.6511,0.9999878,,,,,,,,,,,,,,,,grasper
242,001447.jpg,220.1734,92.38351,412.9867,337.609,0.9999915,,,,,,,,,,,,,,,,stapler
242,001447.jpg,,,,,,,,,,,,,,,,,,,,,needle
242,001447.jpg,,,,,,,,,,,,,,,,,,,,,holder
242,001447.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
242,001447.jpg,,,,,,,,,,,,,,,,,,,,,background
243,001453.jpg,60.50169,267.9692,185.9229,336.8304,0.9999886,,,,,,,,,,,,,,,,grasper
243,001453.jpg,196.3649,159.3475,437.2184,341.6475,0.9999979,,,,,,,,,,,,,,,,stapler
243,001453.jpg,,,,,,,,,,,,,,,,,,,,,needle
243,001453.jpg,,,,,,,,,,,,,,,,,,,,,holder
243,001453.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
243,001453.jpg,,,,,,,,,,,,,,,,,,,,,background
244,001459.jpg,45.42574,268.2742,177.3779,341.7082,0.9999912,,,,,,,,,,,,,,,,grasper
244,001459.jpg,186.9169,141.3932,405.3628,330.6465,0.9999733,,,,,,,,,,,,,,,,stapler
244,001459.jpg,,,,,,,,,,,,,,,,,,,,,needle
244,001459.jpg,,,,,,,,,,,,,,,,,,,,,holder
244,001459.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
244,001459.jpg,,,,,,,,,,,,,,,,,,,,,background
245,001465.jpg,29.21766,259.1454,161.2975,349.6711,0.9999936,,,,,,,,,,,,,,,,grasper
245,001465.jpg,186.7562,145.743,379.4411,337.3645,0.9999974,,,,,,,,,,,,,,,,stapler
245,001465.jpg,,,,,,,,,,,,,,,,,,,,,needle
245,001465.jpg,,,,,,,,,,,,,,,,,,,,,holder
245,001465.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
245,001465.jpg,,,,,,,,,,,,,,,,,,,,,background
246,001471.jpg,17.74515,279.545,130.5316,343.0293,0.99999,,,,,,,,,,,,,,,,grasper
246,001471.jpg,169.2952,101.1773,414.4719,334.4592,0.9999647,,,,,,,,,,,,,,,,stapler
246,001471.jpg,,,,,,,,,,,,,,,,,,,,,needle
246,001471.jpg,,,,,,,,,,,,,,,,,,,,,holder
246,001471.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
246,001471.jpg,,,,,,,,,,,,,,,,,,,,,background
247,001477.jpg,,,,,,,,,,,,,,,,,,,,,grasper
247,001477.jpg,179.9279,70.44541,453.5898,332.6843,0.9999855,,,,,,,,,,,,,,,,stapler
247,001477.jpg,,,,,,,,,,,,,,,,,,,,,needle
247,001477.jpg,,,,,,,,,,,,,,,,,,,,,holder
247,001477.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
247,001477.jpg,,,,,,,,,,,,,,,,,,,,,background
248,001483.jpg,,,,,,,,,,,,,,,,,,,,,grasper
248,001483.jpg,231.7705,73.8715,488.5868,330.9097,0.999962,,,,,,,,,,,,,,,,stapler
248,001483.jpg,,,,,,,,,,,,,,,,,,,,,needle
248,001483.jpg,,,,,,,,,,,,,,,,,,,,,holder
248,001483.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
248,001483.jpg,,,,,,,,,,,,,,,,,,,,,background
249,001489.jpg,,,,,,,,,,,,,,,,,,,,,grasper
249,001489.jpg,231.6233,79.71915,486.7064,330.4079,0.9999844,,,,,,,,,,,,,,,,stapler
249,001489.jpg,,,,,,,,,,,,,,,,,,,,,needle
249,001489.jpg,,,,,,,,,,,,,,,,,,,,,holder
249,001489.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
249,001489.jpg,,,,,,,,,,,,,,,,,,,,,background
250,001495.jpg,,,,,,,,,,,,,,,,,,,,,grasper
250,001495.jpg,225.0395,7.511208,434.2423,312.4831,0.9999876,,,,,,,,,,,,,,,,stapler
250,001495.jpg,,,,,,,,,,,,,,,,,,,,,needle
250,001495.jpg,,,,,,,,,,,,,,,,,,,,,holder
250,001495.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
250,001495.jpg,,,,,,,,,,,,,,,,,,,,,background
251,001501.jpg,,,,,,,,,,,,,,,,,,,,,grasper
251,001501.jpg,182.8705,7.129318,429.6784,330.7896,0.9999985,,,,,,,,,,,,,,,,stapler
251,001501.jpg,,,,,,,,,,,,,,,,,,,,,needle
251,001501.jpg,,,,,,,,,,,,,,,,,,,,,holder
251,001501.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
251,001501.jpg,,,,,,,,,,,,,,,,,,,,,background
252,001507.jpg,,,,,,,,,,,,,,,,,,,,,grasper
252,001507.jpg,142.8894,10.29624,383.3871,337.6123,0.9999981,,,,,,,,,,,,,,,,stapler
252,001507.jpg,,,,,,,,,,,,,,,,,,,,,needle
252,001507.jpg,,,,,,,,,,,,,,,,,,,,,holder
252,001507.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
252,001507.jpg,,,,,,,,,,,,,,,,,,,,,background
253,001513.jpg,,,,,,,,,,,,,,,,,,,,,grasper
253,001513.jpg,127.5953,27.55559,348.3188,328.147,0.9999499,,,,,,,,,,,,,,,,stapler
253,001513.jpg,,,,,,,,,,,,,,,,,,,,,needle
253,001513.jpg,,,,,,,,,,,,,,,,,,,,,holder
253,001513.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
253,001513.jpg,,,,,,,,,,,,,,,,,,,,,background
254,001519.jpg,,,,,,,,,,,,,,,,,,,,,grasper
