seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,class
344,002059.jpg,,,,,,,,,,,,,,,,stapler
344,002059.jpg,386.4858,172.0782,55.87975,21.67552,476.8051,254.4277,135.2452,75.38838,0.9896848,0.7472956,,,,,,needle
344,002059.jpg,408.8484,103.2703,474.8949,183.3693,0.9998721,,,,,,,,,,,holder
344,002059.jpg,,,,,,,,,,,,,,,,stitcher
344,002059.jpg,,,,,,,,,,,,,,,,background
345,002065.jpg,28.44973,131.2815,70.07128,219.2463,215.1138,226.6475,297.0603,289.3527,0.9937719,0.9839135,,,,,,grasper
345,002065.jpg,,,,,,,,,,,,,,,,stapler
345,002065.jpg,376.3181,44.34605,488.5886,136.7347,0.9996839,,,,,,,,,,,needle
345,002065.jpg,425.7938,117.4862,488.16,183.9806,0.9999956,,,,,,,,,,,holder
345,002065.jpg,,,,,,,,,,,,,,,,stitcher
345,002065.jpg,,,,,,,,,,,,,,,,background
346,002071.jpg,124.9926,68.0914,288.8952,261.4756,0.9999622,,,,,,,,,,,grasper
346,002071.jpg,,,,,,,,,,,,,,,,stapler
346,002071.jpg,390.6267,45.81089,491,132.6221,0.9989612,,,,,,,,,,,needle
346,002071.jpg,435.4164,106.5826,491,176.6203,0.9999968,,,,,,,,,,,holder
346,002071.jpg,,,,,,,,,,,,,,,,stitcher
346,002071.jpg,,,,,,,,,,,,,,,,background
347,002077.jpg,156.5788,86.80767,325.1024,273.9185,0.9999892,,,,,,,,,,,grasper
347,002077.jpg,,,,,,,,,,,,,,,,stapler
347,002077.jpg,384.609,50.38941,491,126.3763,0.9995531,,,,,,,,,,,needle
347,002077.jpg,433.108,109.5087,491,177.8464,0.9999974,,,,,,,,,,,holder
347,002077.jpg,,,,,,,,,,,,,,,,stitcher
347,002077.jpg,,,,,,,,,,,,,,,,background
348,002083.jpg,193.1106,87.27699,349.7184,237.6868,0.9999942,,,,,,,,,,,grasper
348,002083.jpg,,,,,,,,,,,,,,,,stapler
348,002083.jpg,399.3215,42.11983,491,123.1271,0.9971451,,,,,,,,,,,needle
348,002083.jpg,446.1648,103.7961,491,180.5779,0.9990988,,,,,,,,,,,holder
348,002083.jpg,,,,,,,,,,,,,,,,stitcher
348,002083.jpg,,,,,,,,,,,,,,,,background
349,002089.jpg,77.12929,156.0646,309.131,313.1038,0.9999989,,,,,,,,,,,grasper
349,002089.jpg,,,,,,,,,,,,,,,,stapler
349,002089.jpg,381.1586,47.45739,472.2426,134.5312,0.9999899,,,,,,,,,,,needle
349,002089.jpg,399.4269,105.0465,491,168.9722,0.9999981,,,,,,,,,,,holder
349,002089.jpg,,,,,,,,,,,,,,,,stitcher
349,002089.jpg,,,,,,,,,,,,,,,,background
350,002095.jpg,65.36852,151.2246,276.3408,290.5545,0.9999957,,,,,,,,,,,grasper
350,002095.jpg,,,,,,,,,,,,,,,,stapler
350,002095.jpg,352.7306,36.99184,443.1089,126.1912,0.9932974,,,,,,,,,,,needle
350,002095.jpg,400.9734,95.10771,491,161.9867,0.9998813,,,,,,,,,,,holder
350,002095.jpg,,,,,,,,,,,,,,,,stitcher
350,002095.jpg,,,,,,,,,,,,,,,,background
351,002101.jpg,38.96663,144.1176,259.6397,290.3059,0.9999969,,,,,,,,,,,grasper
351,002101.jpg,,,,,,,,,,,,,,,,stapler
351,002101.jpg,290.5132,28.11071,427.0191,191.3642,0.9999771,,,,,,,,,,,needle
351,002101.jpg,369.5995,81.37886,484.025,160.2712,0.9999853,,,,,,,,,,,holder
351,002101.jpg,,,,,,,,,,,,,,,,stitcher
351,002101.jpg,,,,,,,,,,,,,,,,background
352,002107.jpg,50.69907,144.5453,269.6749,278.7884,0.9999977,,,,,,,,,,,grasper
352,002107.jpg,,,,,,,,,,,,,,,,stapler
352,002107.jpg,297.709,30.38272,417.5971,197.0905,0.999953,,,,,,,,,,,needle
352,002107.jpg,376.1034,83.9885,491,158.8287,0.9999955,,,,,,,,,,,holder
352,002107.jpg,,,,,,,,,,,,,,,,stitcher
352,002107.jpg,,,,,,,,,,,,,,,,background
353,002113.jpg,36.84532,118.7507,246.8783,251.2854,0.9999971,,,,,,,,,,,grasper
353,002113.jpg,,,,,,,,,,,,,,,,stapler
353,002113.jpg,301.2896,20.36085,414.6314,200.8067,0.9999866,,,,,,,,,,,needle
353,002113.jpg,374.1096,75.77522,491,150.4899,0.9999135,,,,,,,,,,,holder
353,002113.jpg,,,,,,,,,,,,,,,,stitcher
353,002113.jpg,,,,,,,,,,,,,,,,background
354,002119.jpg,31.74625,118.2111,247.4809,240.9345,0.9999952,,,,,,,,,,,grasper
354,002119.jpg,,,,,,,,,,,,,,,,stapler
354,002119.jpg,290.2966,23.97073,404.7584,188.55,0.9999781,,,,,,,,,,,needle
354,002119.jpg,360.1639,78.51848,491,154.0672,0.9999919,,,,,,,,,,,holder
354,002119.jpg,,,,,,,,,,,,,,,,stitcher
354,002119.jpg,,,,,,,,,,,,,,,,background
355,002125.jpg,33.77473,123.0642,245.0565,245.1637,0.9999915,,,,,,,,,,,grasper
355,002125.jpg,,,,,,,,,,,,,,,,stapler
355,002125.jpg,286.7932,37.96154,402.6677,193.9679,0.9999745,,,,,,,,,,,needle
355,002125.jpg,360.4211,76.26208,491,156.2876,0.999998,,,,,,,,,,,holder
355,002125.jpg,,,,,,,,,,,,,,,,stitcher
355,002125.jpg,,,,,,,,,,,,,,,,background
356,002131.jpg,41.03275,127.1298,258.4859,249.0233,0.9999946,,,,,,,,,,,grasper
356,002131.jpg,,,,,,,,,,,,,,,,stapler
356,002131.jpg,296.7331,33.39125,397.8148,205.2967,0.999976,,,,,,,,,,,needle
356,002131.jpg,366.6498,82.99922,491,165.3805,0.9999877,,,,,,,,,,,holder
356,002131.jpg,,,,,,,,,,,,,,,,stitcher
356,002131.jpg,,,,,,,,,,,,,,,,background
357,002137.jpg,52.07944,115.7586,264.2764,245.6213,0.9999958,,,,,,,,,,,grasper
357,002137.jpg,,,,,,,,,,,,,,,,stapler
357,002137.jpg,350.887,27.45707,412.8257,89.06944,0.9999906,,,,,,,,,,,needle
357,002137.jpg,366.0905,81.64725,491,153.1137,0.9999752,,,,,,,,,,,holder
357,002137.jpg,,,,,,,,,,,,,,,,stitcher
357,002137.jpg,,,,,,,,,,,,,,,,background
358,002143.jpg,65.46104,123.3998,272.4664,254.7585,0.9999911,,,,,,,,,,,grasper
358,002143.jpg,,,,,,,,,,,,,,,,stapler
358,002143.jpg,356.8152,24.79849,413.8147,73.71329,0.9749997,,,,,,,,,,,needle
358,002143.jpg,370.8903,58.4206,491,140.1128,0.9999317,,,,,,,,,,,holder
358,002143.jpg,,,,,,,,,,,,,,,,stitcher
358,002143.jpg,,,,,,,,,,,,,,,,background
359,002149.jpg,58.27232,124.8502,273.9322,257.8667,0.9999958,,,,,,,,,,,grasper
359,002149.jpg,,,,,,,,,,,,,,,,stapler
359,002149.jpg,351.9515,18.8743,413.098,67.57317,0.8218359,,,,,,,,,,,needle
359,002149.jpg,355.8832,38.96733,491,135.2103,0.9999161,,,,,,,,,,,holder
359,002149.jpg,,,,,,,,,,,,,,,,stitcher
359,002149.jpg,,,,,,,,,,,,,,,,background
360,002155.jpg,73.85285,12.3792,129.8456,211.657,268.3668,94.47659,270.202,296.3301,0.9999905,0.7255624,,,,,,grasper
360,002155.jpg,,,,,,,,,,,,,,,,stapler
360,002155.jpg,338.6889,19.01708,406.1609,73.2643,0.9821791,,,,,,,,,,,needle
360,002155.jpg,347.0889,57.36473,478.1797,144.072,0.9999701,,,,,,,,,,,holder
360,002155.jpg,,,,,,,,,,,,,,,,stitcher
360,002155.jpg,,,,,,,,,,,,,,,,background
361,002161.jpg,64.17012,140.1626,277.6347,267.5911,0.9999973,,,,,,,,,,,grasper
361,002161.jpg,,,,,,,,,,,,,,,,stapler
361,002161.jpg,333.6895,22.90833,386.6474,76.78601,0.9995663,,,,,,,,,,,needle
361,002161.jpg,329.2795,71.13544,461.4538,157.4381,0.9999713,,,,,,,,,,,holder
361,002161.jpg,,,,,,,,,,,,,,,,stitcher
361,002161.jpg,,,,,,,,,,,,,,,,background
362,002167.jpg,63.91072,135.537,278.817,264.1879,0.9999968,,,,,,,,,,,grasper
362,002167.jpg,,,,,,,,,,,,,,,,stapler
362,002167.jpg,311.5184,30.80029,365.1695,98.37576,0.9936351,,,,,,,,,,,needle
362,002167.jpg,323.0613,64.1598,439.3991,152.4716,0.9999597,,,,,,,,,,,holder
362,002167.jpg,,,,,,,,,,,,,,,,stitcher
362,002167.jpg,,,,,,,,,,,,,,,,background
363,002173.jpg,65.78933,140.0528,270.2033,239.0365,0.9999905,,,,,,,,,,,grasper
363,002173.jpg,,,,,,,,,,,,,,,,stapler
363,002173.jpg,297.0551,19.1055,350.6346,75.35717,0.9992946,,,,,,,,,,,needle
363,002173.jpg,300.0981,65.46671,420.6427,136.5751,0.9999781,,,,,,,,,,,holder
363,002173.jpg,,,,,,,,,,,,,,,,stitcher
363,002173.jpg,,,,,,,,,,,,,,,,background
364,002179.jpg,55.17731,149.1865,270.8456,248.5292,0.9999858,,,,,,,,,,,grasper
364,002179.jpg,,,,,,,,,,,,,,,,stapler
364,002179.jpg,254.1661,32.02385,332.1959,114.4352,0.7069936,,,,,,,,,,,needle
364,002179.jpg,272.9951,72.11554,397.6553,150.871,0.9999716,,,,,,,,,,,holder
364,002179.jpg,,,,,,,,,,,,,,,,stitcher
364,002179.jpg,,,,,,,,,,,,,,,,background
365,002185.jpg,120.4611,133.9454,299.271,254.7013,0.9999907,,,,,,,,,,,grasper
365,002185.jpg,,,,,,,,,,,,,,,,stapler
365,002185.jpg,297.5005,18.57422,357.1977,84.13171,0.9998904,,,,,,,,,,,needle
365,002185.jpg,294.1522,67.30721,406.5821,145.2013,0.9995403,,,,,,,,,,,holder
365,002185.jpg,,,,,,,,,,,,,,,,stitcher
365,002185.jpg,,,,,,,,,,,,,,,,background
366,002191.jpg,67.39835,109.7313,106.5362,231.3806,222.7223,216.6012,318.918,307.9851,0.9998661,0.8452924,,,,,,grasper
366,002191.jpg,,,,,,,,,,,,,,,,stapler
366,002191.jpg,346.2644,27.22867,414.6329,121.2302,0.9616594,,,,,,,,,,,needle
366,002191.jpg,353.1105,85.79949,446.7872,151.963,0.999926,,,,,,,,,,,holder
366,002191.jpg,,,,,,,,,,,,,,,,stitcher
366,002191.jpg,,,,,,,,,,,,,,,,background
367,002197.jpg,92.89963,62.95252,217.2197,271.7369,0.9993296,,,,,,,,,,,grasper
367,002197.jpg,,,,,,,,,,,,,,,,stapler
367,002197.jpg,334.7423,20.0607,404.8525,119.7321,0.8171688,,,,,,,,,,,needle
367,002197.jpg,343.317,92.05754,473.718,162.0719,0.9999934,,,,,,,,,,,holder
367,002197.jpg,,,,,,,,,,,,,,,,stitcher
367,002197.jpg,,,,,,,,,,,,,,,,background
368,002203.jpg,126.1398,132.1649,269.3571,254.6745,0.9999951,,,,,,,,,,,grasper
368,002203.jpg,,,,,,,,,,,,,,,,stapler
368,002203.jpg,308.9163,17.97313,386.0378,127.7107,0.7759082,,,,,,,,,,,needle
368,002203.jpg,324.3059,82.84286,442.8233,158.3324,0.9999838,,,,,,,,,,,holder
368,002203.jpg,,,,,,,,,,,,,,,,stitcher
368,002203.jpg,,,,,,,,,,,,,,,,background
369,002209.jpg,101.7596,145.3458,255.2754,249.848,0.9999933,,,,,,,,,,,grasper
369,002209.jpg,,,,,,,,,,,,,,,,stapler
369,002209.jpg,291.447,20.54284,352.8853,74.90512,0.9997327,,,,,,,,,,,needle
369,002209.jpg,303.0891,62.04063,423.3044,137.4906,0.9999778,,,,,,,,,,,holder
369,002209.jpg,,,,,,,,,,,,,,,,stitcher
369,002209.jpg,,,,,,,,,,,,,,,,background
370,002215.jpg,100.1493,349.968,161.1549,101.3627,281.3707,491,275.7716,177.0305,0.9999861,0.9836841,,,,,,grasper
370,002215.jpg,,,,,,,,,,,,,,,,stapler
370,002215.jpg,331.0714,15.20914,397.5854,123.1088,0.9996089,,,,,,,,,,,needle
370,002215.jpg,,,,,,,,,,,,,,,,holder
370,002215.jpg,,,,,,,,,,,,,,,,stitcher
370,002215.jpg,,,,,,,,,,,,,,,,background
371,002221.jpg,116.7438,167.5229,287.6506,266.6997,0.9999897,,,,,,,,,,,grasper
371,002221.jpg,,,,,,,,,,,,,,,,stapler
371,002221.jpg,350.2644,22.32032,401.9369,118.3019,0.9993504,,,,,,,,,,,needle
371,002221.jpg,298.4083,115.7282,490.5323,213.3238,0.9999771,,,,,,,,,,,holder
371,002221.jpg,,,,,,,,,,,,,,,,stitcher
371,002221.jpg,,,,,,,,,,,,,,,,background
372,002227.jpg,113.9958,171.9371,291.7139,278.2357,0.9999865,,,,,,,,,,,grasper
372,002227.jpg,,,,,,,,,,,,,,,,stapler
372,002227.jpg,350.2145,24.64725,407.0834,119.6207,0.9962822,,,,,,,,,,,needle
372,002227.jpg,275.079,101.8374,433.0212,192.5489,0.9998691,,,,,,,,,,,holder
372,002227.jpg,,,,,,,,,,,,,,,,stitcher
372,002227.jpg,,,,,,,,,,,,,,,,background
373,002233.jpg,109.2409,166.1338,291.1126,272.0627,0.9999685,,,,,,,,,,,grasper
373,002233.jpg,,,,,,,,,,,,,,,,stapler
373,002233.jpg,288.205,80.38132,344.2744,106.1002,0.9997889,,,,,,,,,,,needle
373,002233.jpg,278.8672,90.37341,430.1544,182.7239,0.9998503,,,,,,,,,,,holder
373,002233.jpg,,,,,,,,,,,,,,,,stitcher
373,002233.jpg,,,,,,,,,,,,,,,,background
374,002239.jpg,110.8032,157.5948,278.237,261.7851,0.9999384,,,,,,,,,,,grasper
374,002239.jpg,,,,,,,,,,,,,,,,stapler
374,002239.jpg,273.9358,19.50636,359.6592,125.4538,0.9943153,,,,,,,,,,,needle
374,002239.jpg,292.4885,25.16574,415.5138,98.36799,0.9994881,,,,,,,,,,,holder
374,002239.jpg,,,,,,,,,,,,,,,,stitcher
374,002239.jpg,,,,,,,,,,,,,,,,background
375,002245.jpg,186.3884,166.1001,317.1149,247.0013,0.9998368,,,,,,,,,,,grasper
375,002245.jpg,,,,,,,,,,,,,,,,stapler
375,002245.jpg,,,,,,,,,,,,,,,,needle
375,002245.jpg,,,,,,,,,,,,,,,,holder
375,002245.jpg,,,,,,,,,,,,,,,,stitcher
375,002245.jpg,,,,,,,,,,,,,,,,background
376,002251.jpg,186.0846,127.1031,292.2343,280.6583,0.9987493,,,,,,,,,,,grasper
376,002251.jpg,,,,,,,,,,,,,,,,stapler
376,002251.jpg,,,,,,,,,,,,,,,,needle
376,002251.jpg,,,,,,,,,,,,,,,,holder
376,002251.jpg,,,,,,,,,,,,,,,,stitcher
376,002251.jpg,,,,,,,,,,,,,,,,background
377,002257.jpg,137.681,49.79415,65.40423,207.0511,305.6352,220.6689,312.4295,333.555,0.9993371,0.9984694,,,,,,grasper
377,002257.jpg,,,,,,,,,,,,,,,,stapler
377,002257.jpg,,,,,,,,,,,,,,,,needle
377,002257.jpg,,,,,,,,,,,,,,,,holder
377,002257.jpg,,,,,,,,,,,,,,,,stitcher
377,002257.jpg,,,,,,,,,,,,,,,,background
378,002263.jpg,,,,,,,,,,,,,,,,grasper
378,002263.jpg,275.3229,77.88443,436.4076,197.1151,0.9401597,,,,,,,,,,,stapler
378,002263.jpg,,,,,,,,,,,,,,,,needle
378,002263.jpg,,,,,,,,,,,,,,,,holder
378,002263.jpg,,,,,,,,,,,,,,,,stitcher
378,002263.jpg,,,,,,,,,,,,,,,,background
379,002269.jpg,12.03169,362.7904,31.86168,32.70658,191.4466,491,117.7489,141.9653,0.9999983,0.9994882,,,,,,grasper
379,002269.jpg,,,,,,,,,,,,,,,,stapler
379,002269.jpg,,,,,,,,,,,,,,,,needle
379,002269.jpg,,,,,,,,,,,,,,,,holder
379,002269.jpg,,,,,,,,,,,,,,,,stitcher
379,002269.jpg,,,,,,,,,,,,,,,,background
380,002275.jpg,,,,,,,,,,,,,,,,grasper
380,002275.jpg,,,,,,,,,,,,,,,,stapler
380,002275.jpg,,,,,,,,,,,,,,,,needle
380,002275.jpg,225.8462,78.09744,385.7481,182.5824,0.9968052,,,,,,,,,,,holder
380,002275.jpg,,,,,,,,,,,,,,,,stitcher
380,002275.jpg,,,,,,,,,,,,,,,,background
381,002281.jpg,,,,,,,,,,,,,,,,grasper
381,002281.jpg,,,,,,,,,,,,,,,,stapler
381,002281.jpg,,,,,,,,,,,,,,,,needle
381,002281.jpg,186.3899,104.3558,313.986,205.812,0.9999388,,,,,,,,,,,holder
381,002281.jpg,,,,,,,,,,,,,,,,stitcher
381,002281.jpg,,,,,,,,,,,,,,,,background
382,002287.jpg,,,,,,,,,,,,,,,,grasper
382,002287.jpg,,,,,,,,,,,,,,,,stapler
382,002287.jpg,,,,,,,,,,,,,,,,needle
382,002287.jpg,184.7746,113.752,320.4765,211.5416,0.999972,,,,,,,,,,,holder
382,002287.jpg,,,,,,,,,,,,,,,,stitcher
382,002287.jpg,,,,,,,,,,,,,,,,background
383,002293.jpg,,,,,,,,,,,,,,,,grasper
383,002293.jpg,,,,,,,,,,,,,,,,stapler
383,002293.jpg,,,,,,,,,,,,,,,,needle
383,002293.jpg,197.5444,100.009,335.1579,192.9444,0.9999899,,,,,,,,,,,holder
383,002293.jpg,,,,,,,,,,,,,,,,stitcher
383,002293.jpg,,,,,,,,,,,,,,,,background
384,002299.jpg,12.35712,58.1262,129.9664,156.2529,0.9999845,,,,,,,,,,,grasper
384,002299.jpg,,,,,,,,,,,,,,,,stapler
384,002299.jpg,,,,,,,,,,,,,,,,needle
384,002299.jpg,201.2916,92.13306,332.875,180.4181,0.9998598,,,,,,,,,,,holder
384,002299.jpg,,,,,,,,,,,,,,,,stitcher
384,002299.jpg,,,,,,,,,,,,,,,,background
385,002305.jpg,86.07877,88.50545,245.1469,270.2069,0.9999793,,,,,,,,,,,grasper
385,002305.jpg,,,,,,,,,,,,,,,,stapler
385,002305.jpg,,,,,,,,,,,,,,,,needle
385,002305.jpg,198.4732,94.8605,328.0482,186.2642,0.9998746,,,,,,,,,,,holder
385,002305.jpg,,,,,,,,,,,,,,,,stitcher
385,002305.jpg,,,,,,,,,,,,,,,,background
386,002311.jpg,69.15284,122.9618,241.35,270.7384,0.9999949,,,,,,,,,,,grasper
386,002311.jpg,,,,,,,,,,,,,,,,stapler
386,002311.jpg,,,,,,,,,,,,,,,,needle
386,002311.jpg,199.865,107.3948,339.1924,199.2966,0.999854,,,,,,,,,,,holder
386,002311.jpg,,,,,,,,,,,,,,,,stitcher
386,002311.jpg,,,,,,,,,,,,,,,,background
387,002317.jpg,18.36221,183.0526,156.2881,268.3274,0.999985,,,,,,,,,,,grasper
387,002317.jpg,,,,,,,,,,,,,,,,stapler
387,002317.jpg,,,,,,,,,,,,,,,,needle
387,002317.jpg,191.4551,117.3796,350.6331,216.9691,0.9999323,,,,,,,,,,,holder
387,002317.jpg,,,,,,,,,,,,,,,,stitcher
387,002317.jpg,,,,,,,,,,,,,,,,background
388,002323.jpg,11.21831,193.2648,156.3128,268.5528,0.9999862,,,,,,,,,,,grasper
388,002323.jpg,,,,,,,,,,,,,,,,stapler
388,002323.jpg,,,,,,,,,,,,,,,,needle
388,002323.jpg,183.6226,126.2001,308.9956,224.6898,0.999366,,,,,,,,,,,holder
388,002323.jpg,,,,,,,,,,,,,,,,stitcher
388,002323.jpg,,,,,,,,,,,,,,,,background
389,002329.jpg,1,181.1507,159.7722,261.5031,0.9999778,,,,,,,,,,,grasper
389,002329.jpg,,,,,,,,,,,,,,,,stapler
389,002329.jpg,,,,,,,,,,,,,,,,needle
389,002329.jpg,176.8244,138.9037,318.2812,246.309,0.9999899,,,,,,,,,,,holder
389,002329.jpg,,,,,,,,,,,,,,,,stitcher
389,002329.jpg,,,,,,,,,,,,,,,,background
390,002335.jpg,,,,,,,,,,,,,,,,grasper
390,002335.jpg,,,,,,,,,,,,,,,,stapler
390,002335.jpg,,,,,,,,,,,,,,,,needle
390,002335.jpg,166.9538,134.7335,290.1681,223.648,0.999856,,,,,,,,,,,holder
390,002335.jpg,,,,,,,,,,,,,,,,stitcher
390,002335.jpg,,,,,,,,,,,,,,,,background
391,002341.jpg,,,,,,,,,,,,,,,,grasper
391,002341.jpg,,,,,,,,,,,,,,,,stapler
391,002341.jpg,,,,,,,,,,,,,,,,needle
391,002341.jpg,178.1871,125.2827,281.5573,226.1342,0.999981,,,,,,,,,,,holder
391,002341.jpg,,,,,,,,,,,,,,,,stitcher
391,002341.jpg,,,,,,,,,,,,,,,,background
392,002347.jpg,,,,,,,,,,,,,,,,grasper
392,002347.jpg,,,,,,,,,,,,,,,,stapler
392,002347.jpg,,,,,,,,,,,,,,,,needle
392,002347.jpg,175.0255,134.4184,294.3416,222.6366,0.9999605,,,,,,,,,,,holder
392,002347.jpg,,,,,,,,,,,,,,,,stitcher
392,002347.jpg,,,,,,,,,,,,,,,,background
393,002353.jpg,,,,,,,,,,,,,,,,grasper
393,002353.jpg,,,,,,,,,,,,,,,,stapler
393,002353.jpg,,,,,,,,,,,,,,,,needle
393,002353.jpg,179.3692,135.451,292.6254,224.1762,0.9999139,,,,,,,,,,,holder
393,002353.jpg,,,,,,,,,,,,,,,,stitcher
393,002353.jpg,,,,,,,,,,,,,,,,background
394,002359.jpg,,,,,,,,,,,,,,,,grasper
394,002359.jpg,,,,,,,,,,,,,,,,stapler
394,002359.jpg,,,,,,,,,,,,,,,,needle
394,002359.jpg,180.2004,138.1631,291.2142,232.7549,0.999831,,,,,,,,,,,holder
394,002359.jpg,,,,,,,,,,,,,,,,stitcher
394,002359.jpg,,,,,,,,,,,,,,,,background
395,002365.jpg,,,,,,,,,,,,,,,,grasper
395,002365.jpg,,,,,,,,,,,,,,,,stapler
395,002365.jpg,,,,,,,,,,,,,,,,needle
395,002365.jpg,175.7914,132.0543,291.0568,226.6533,0.999933,,,,,,,,,,,holder
395,002365.jpg,,,,,,,,,,,,,,,,stitcher
395,002365.jpg,,,,,,,,,,,,,,,,background
396,002371.jpg,,,,,,,,,,,,,,,,grasper
396,002371.jpg,,,,,,,,,,,,,,,,stapler
396,002371.jpg,,,,,,,,,,,,,,,,needle
396,002371.jpg,169.6776,138.5671,302.7262,222.1459,0.9999286,,,,,,,,,,,holder
396,002371.jpg,,,,,,,,,,,,,,,,stitcher
396,002371.jpg,,,,,,,,,,,,,,,,background
397,002377.jpg,,,,,,,,,,,,,,,,grasper
397,002377.jpg,,,,,,,,,,,,,,,,stapler
397,002377.jpg,,,,,,,,,,,,,,,,needle
397,002377.jpg,169.5905,131.3046,308.999,227.9127,0.9999329,,,,,,,,,,,holder
397,002377.jpg,,,,,,,,,,,,,,,,stitcher
397,002377.jpg,,,,,,,,,,,,,,,,background
398,002383.jpg,,,,,,,,,,,,,,,,grasper
398,002383.jpg,,,,,,,,,,,,,,,,stapler
398,002383.jpg,,,,,,,,,,,,,,,,needle
398,002383.jpg,196.9169,127.1158,334.8806,232.0481,0.9999785,,,,,,,,,,,holder
398,002383.jpg,,,,,,,,,,,,,,,,stitcher
398,002383.jpg,,,,,,,,,,,,,,,,background
399,002389.jpg,,,,,,,,,,,,,,,,grasper
399,002389.jpg,,,,,,,,,,,,,,,,stapler
399,002389.jpg,,,,,,,,,,,,,,,,needle
399,002389.jpg,229.8553,138.4221,331.2814,242.3609,0.9999676,,,,,,,,,,,holder
399,002389.jpg,,,,,,,,,,,,,,,,stitcher
399,002389.jpg,,,,,,,,,,,,,,,,background
400,002395.jpg,,,,,,,,,,,,,,,,grasper
400,002395.jpg,,,,,,,,,,,,,,,,stapler
400,002395.jpg,,,,,,,,,,,,,,,,needle
400,002395.jpg,245.6616,138.3697,340.8866,234.4321,0.9999737,,,,,,,,,,,holder
400,002395.jpg,,,,,,,,,,,,,,,,stitcher
400,002395.jpg,,,,,,,,,,,,,,,,background
401,002401.jpg,,,,,,,,,,,,,,,,grasper
401,002401.jpg,,,,,,,,,,,,,,,,stapler
401,002401.jpg,,,,,,,,,,,,,,,,needle
401,002401.jpg,249.6351,129.5948,363.1389,230.9516,0.9994751,,,,,,,,,,,holder
401,002401.jpg,,,,,,,,,,,,,,,,stitcher
401,002401.jpg,,,,,,,,,,,,,,,,background
402,002407.jpg,,,,,,,,,,,,,,,,grasper
402,002407.jpg,,,,,,,,,,,,,,,,stapler
402,002407.jpg,,,,,,,,,,,,,,,,needle
402,002407.jpg,,,,,,,,,,,,,,,,holder
402,002407.jpg,,,,,,,,,,,,,,,,stitcher
402,002407.jpg,4.088288,8.405293,491,351,0.9999168,,,,,,,,,,,background
403,002413.jpg,,,,,,,,,,,,,,,,grasper
403,002413.jpg,,,,,,,,,,,,,,,,stapler
403,002413.jpg,,,,,,,,,,,,,,,,needle
403,002413.jpg,,,,,,,,,,,,,,,,holder
403,002413.jpg,,,,,,,,,,,,,,,,stitcher
403,002413.jpg,1,1,491,346.1472,0.9998283,,,,,,,,,,,background
404,002419.jpg,,,,,,,,,,,,,,,,grasper
404,002419.jpg,,,,,,,,,,,,,,,,stapler
404,002419.jpg,275.005,46.20992,369.2887,226.1678,0.9973706,,,,,,,,,,,needle
404,002419.jpg,327.061,66.07098,429.497,138.0309,0.943441,,,,,,,,,,,holder
404,002419.jpg,,,,,,,,,,,,,,,,stitcher
404,002419.jpg,,,,,,,,,,,,,,,,background
405,002425.jpg,,,,,,,,,,,,,,,,grasper
405,002425.jpg,,,,,,,,,,,,,,,,stapler
405,002425.jpg,278.7753,57.02659,378.205,216.2333,0.9999503,,,,,,,,,,,needle
405,002425.jpg,323.1386,59.55606,453.314,141.2518,0.9999437,,,,,,,,,,,holder
405,002425.jpg,,,,,,,,,,,,,,,,stitcher
405,002425.jpg,,,,,,,,,,,,,,,,background
406,002431.jpg,,,,,,,,,,,,,,,,grasper
406,002431.jpg,,,,,,,,,,,,,,,,stapler
406,002431.jpg,285.1372,61.94732,367.7256,224.3873,0.9999443,,,,,,,,,,,needle
406,002431.jpg,320.9931,65.99447,441.3471,142.4732,0.9999233,,,,,,,,,,,holder
406,002431.jpg,,,,,,,,,,,,,,,,stitcher
406,002431.jpg,,,,,,,,,,,,,,,,background
407,002437.jpg,,,,,,,,,,,,,,,,grasper
407,002437.jpg,,,,,,,,,,,,,,,,stapler
407,002437.jpg,286.17,68.09356,364.7128,226.2608,0.9999378,,,,,,,,,,,needle
407,002437.jpg,314.5948,74.56971,438.4976,149.9176,0.9999303,,,,,,,,,,,holder
407,002437.jpg,,,,,,,,,,,,,,,,stitcher
407,002437.jpg,,,,,,,,,,,,,,,,background
408,002443.jpg,,,,,,,,,,,,,,,,grasper
408,002443.jpg,,,,,,,,,,,,,,,,stapler
408,002443.jpg,286.3919,70.95394,369.2115,227.3103,0.9999268,,,,,,,,,,,needle
408,002443.jpg,325.451,81.00507,433.2627,146.3876,0.9999201,,,,,,,,,,,holder
408,002443.jpg,,,,,,,,,,,,,,,,stitcher
408,002443.jpg,,,,,,,,,,,,,,,,background
409,002449.jpg,,,,,,,,,,,,,,,,grasper
409,002449.jpg,,,,,,,,,,,,,,,,stapler
409,002449.jpg,290.0674,75.31258,375.4907,225.5202,0.9999092,,,,,,,,,,,needle
409,002449.jpg,327.5677,79.44367,433.8563,154.1918,0.9999694,,,,,,,,,,,holder
409,002449.jpg,,,,,,,,,,,,,,,,stitcher
409,002449.jpg,,,,,,,,,,,,,,,,background
410,002455.jpg,,,,,,,,,,,,,,,,grasper
410,002455.jpg,,,,,,,,,,,,,,,,stapler
410,002455.jpg,293.354,72.93665,380.411,230.6495,0.9999595,,,,,,,,,,,needle
